gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,prix,image_url
23,0.1867,36.8094,10.1414,90.0,3.0,1.0,0.5,0.3144,2.0,2562.03,0.3156,4,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/254/433F/h/3863d59b-c6f2-4134-824c-a7b553e4de37_7c31e473-5459-4df4-b386-9f8930262c44_81430962.avif
1,0.3533,36.899,10.2358,67.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3088,4,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,295000.0,https://www.mubawab-media.com/ad/8/281/527F/h/thumb_1234812_property_large_81736890.avif
1,0.3533,36.899,10.2358,143.0,2.0,2.0,0.5,0.4235,2.0,43985.0,0.3073,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,539000.0,https://www.mubawab-media.com/ad/8/240/804F/h/thumb_1192288_property_large_81290912.avif
23,0.3067,36.8,10.1,134.0,4.0,3.0,0.5,0.3453,2.0,110184.0,0.314,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/8/222/995F/h/io8wmVl4l3UjJnRr_81101964.avif
1,0.332,36.8665,10.1647,134.0,4.0,3.0,0.5,0.247,2.0,43985.0,0.3363,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,389354.0,https://www.mubawab-media.com/ad/8/164/247F/h/13_80502768.avif
3,0.32,36.8,10.1,103.0,3.0,2.0,0.5,0.2195,2.0,110184.0,0.2762,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,326000.0,https://www.mubawab-media.com/ad/8/111/787F/h/02%20%281%29_79962345_79962361.avif
20,0.3067,36.8,10.1,107.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.318,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,360000.0,https://www.mubawab-media.com/ad/7/860/876F/h/WhatsApp%20Image%202025-01-14%20at%2014.28.12_79648571.avif
20,0.284,36.8,10.1,102.0,3.0,2.0,0.5,0.3272,2.0,110184.0,0.3232,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,293000.0,https://www.mubawab-media.com/ad/8/130/938F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80156728.avif
1,0.32,36.8665,10.1647,196.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.2786,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,588000.0,https://www.mubawab-media.com/ad/7/678/762F/h/IMG_9421_44982218.avif
1,0.32,36.8665,10.1647,136.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.318,4,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,460000.0,https://www.mubawab-media.com/ad/7/581/901F/h/IMG_5804_81451839.avif
1,0.3533,36.899,10.2358,147.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.273,4,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/273/662F/h/thumb_1228881_property_large_81647646.avif
23,0.4,36.8769,10.3247,415.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3419,4,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,880000.0,https://www.mubawab-media.com/ad/8/251/225F/h/G9U4hBtEqGBeEWrZ-thumb_81397833.avif
1,0.3533,36.899,10.2358,164.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3152,4,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,862000.0,https://www.mubawab-media.com/ad/8/281/194F/h/34cfd12a-7eb7-4ea2-9c10-c7dc209f58f3_81733791.avif
23,0.4,36.8769,10.3247,114.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.312,4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,295000.0,https://www.mubawab-media.com/ad/8/125/716F/h/490980037_1643002269678290_5676620632282962904_n_80104555.avif
20,0.3333,36.819,10.2358,115.0,2.0,1.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,175000.0,https://www.mubawab-media.com/ad/8/278/511F/h/WhatsApp%20Image%202025-12-26%20at%2012.52.07_81700298.avif
1,0.3533,36.899,10.2358,250.0,5.0,4.0,0.5,0.4235,2.0,43985.0,0.3297,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,720000.0,https://www.mubawab-media.com/ad/8/281/129F/h/thumb_1230302_property_xlarge_81733048.avif
23,0.1867,36.8094,10.1414,465.0,10.0,20.0,0.5,0.3144,2.0,2562.03,0.3273,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2000000.0,https://www.mubawab-media.com/ad/7/878/410F/h/WhatsApp%20Image%202024-08-07%20at%209.42.10%20AM%20%281%29_81117349.avif
23,0.4,36.8769,10.3247,132.0,4.0,2.0,0.5,0.8015,2.0,2562.03,0.2778,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/279/419F/h/IMG_8832_81710286.avif
16,0.13,36.8,10.1,100.0,3.0,2.0,0.5,0.2426,2.0,110184.0,0.2778,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/8/015/361F/h/WhatsApp%20Image%202024-10-01%20%C3%A0%2011.16.01_d25e774f_79018328.avif
16,0.13,36.8,10.1,110.0,3.0,2.0,0.5,0.2426,2.0,110184.0,0.314,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235000.0,https://www.mubawab-media.com/ad/8/055/737F/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2016.14.13_1dbf7d4d_79416301.avif
1,0.3533,36.899,10.2358,68.0,1.0,1.0,0.5,0.4235,2.0,43985.0,0.3506,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,275000.0,https://www.mubawab-media.com/ad/8/280/783F/h/607833596_900255355683396_2402826586607191752_n%20%281%29_81727730.avif
16,0.2833,36.4561,10.7376,130.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.3132,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,440000.0,https://www.mubawab-media.com/ad/8/157/939F/h/Sans%20titre74-ink_81616330.avif
20,0.3067,36.8,10.1,95.0,2.0,2.0,0.5,0.3807,2.0,110184.0,0.2762,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/154/439F/h/20250707_174458_80623537.avif
20,0.3333,35.8245,10.6346,115.0,3.0,3.0,0.5,0.2902,2.0,150620.48,0.2786,4,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,400000.0,https://www.mubawab-media.com/ad/8/251/915F/h/20251112_163916_81404706.avif
16,0.2833,36.4561,10.7376,64.0,2.0,1.0,0.5,0.4454,2.0,154974.0,0.3188,4,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,265000.0,https://www.mubawab-media.com/ad/8/204/355F/h/Sans%20t9-ink_80904859.avif
23,0.6867,36.819,10.1658,89.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.273,4,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,580000.0,https://www.mubawab-media.com/ad/8/115/673F/h/1000095240_80001252.avif
1,0.3533,36.899,10.2358,111.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.3277,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,398000.0,https://www.mubawab-media.com/ad/8/280/572F/h/thumb_1233999_property_xlarge_81722058.avif
16,0.32,36.4561,10.7376,113.0,6.0,2.0,0.5,0.4552,2.0,154974.0,0.2798,4,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,330000.0,https://www.mubawab-media.com/ad/8/208/299F/h/WhatsApp%20Image%202025-07-14%20at%2011.16.45%20%281%29_80943723.avif
1,0.3533,36.899,10.2358,117.0,2.0,2.0,0.5,0.4235,2.0,43985.0,0.3245,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,530000.0,https://www.mubawab-media.com/ad/8/225/920F/h/thumb_1174014_property_large_81133086.avif
23,0.4,36.8769,10.3247,122.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3541,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,540000.0,https://www.mubawab-media.com/ad/8/258/784F/h/Messenger_creation_B01D5495-5DC3-4A61-BA04-C1F1A38C5DF9_81475359.avif
3,0.32,36.8,10.1,134.0,4.0,3.0,0.5,0.2195,2.0,110184.0,0.32,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,424000.0,https://www.mubawab-media.com/ad/8/111/788F/h/02%20%281%29_79962345_79962364.avif
20,0.3067,36.8,10.1,133.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3208,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,450000.0,https://www.mubawab-media.com/ad/7/860/877F/h/WhatsApp%20Image%202025-04-17%20at%2017.22.58%20%286%29_80703799.avif
20,0.284,36.8,10.1,114.0,3.0,2.0,0.5,0.3272,2.0,110184.0,0.3345,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/130/940F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80156776.avif
1,0.32,36.8665,10.1647,70.0,2.0,1.0,0.5,0.5305,2.0,43985.0,0.3309,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,317000.0,https://www.mubawab-media.com/ad/8/248/434F/h/C21%20%281%29_page-0001_81368653.avif
1,0.332,36.8665,10.1647,90.0,3.0,2.0,0.5,0.247,2.0,43985.0,0.314,4,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,270000.0,https://www.mubawab-media.com/ad/7/966/175F/h/IMG_0998_80131625.avif
23,0.092,36.8,10.1,100.0,2.0,2.0,0.5,0.3155,2.0,110184.0,0.3239,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/118/921F/h/69864804_436766477046777_7011560657912856576_n_80036100.avif
8,0.1422,35.6781,10.0963,70.0,2.0,1.0,0.5,0.2424,2.0,178346.92,0.2778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/048/382F/h/WhatsApp%20Image%202024-11-30%20at%2012.34.55%20%281%29_79341499.avif
8,0.1422,35.6781,10.0963,50.0,1.0,2.0,0.5,0.2424,2.0,178346.92,0.2758,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000.0,https://www.mubawab-media.com/ad/7/895/613F/h/WhatsApp%20Image%202024-12-03%20at%2015.02.26%20%281%29_79880222.avif
8,0.1422,35.6781,10.0963,180.0,3.0,2.0,0.5,0.2424,2.0,178346.92,0.3569,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/8/210/896F/h/gallery%20-%20Copie_80973781.avif
1,0.32,36.8665,10.1647,97.0,2.0,2.0,0.5,0.5305,2.0,43985.0,0.2718,3,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,320000.0,https://www.mubawab-media.com/ad/8/277/752F/h/IMG_7793_81691670.avif
23,0.092,36.8,10.1,67.0,3.0,2.0,0.5,0.3155,2.0,110184.0,0.2766,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125000.0,https://www.mubawab-media.com/ad/8/280/281F/h/IMG_5621_81719912.avif
20,0.26,35.8245,10.6346,77.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.2694,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70000.0,https://www.mubawab-media.com/ad/8/280/319F/h/gallery_81719451.avif
1,0.2933,36.8665,10.1647,300.0,1.0,2.0,0.5,0.2426,2.0,43985.0,0.314,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/280/307F/h/1000017519_81719390.avif
20,0.1333,36.8,10.1,120.0,3.0,2.0,0.5,0.2413,2.0,110184.0,0.277,4,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,360000.0,https://www.mubawab-media.com/ad/8/280/140F/h/IMG_0597_81717847.avif
23,0.4,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.286,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,670000.0,https://www.mubawab-media.com/ad/8/128/492F/h/491218692_998750632371900_8221766512476952696_n_80131978.avif
23,0.4,36.8769,10.3247,90.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2848,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,275000.0,https://www.mubawab-media.com/ad/8/263/464F/h/589624938_850163784421696_2677955262770278580_n_81533280.avif
23,0.4,36.8769,10.3247,120.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.277,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,435000.0,https://www.mubawab-media.com/ad/8/179/272F/h/516467818_1068087705291403_199750024724188530_n_80655434.avif
23,0.4,36.8769,10.3247,63.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3012,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,330000.0,https://www.mubawab-media.com/ad/8/098/126F/h/473772713_1510340299645009_3872911771178024646_n_79827647.avif
23,0.4,36.8769,10.3247,350.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3459,4,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1870000.0,https://www.mubawab-media.com/ad/7/852/062F/h/IMG-20240116-WA0078_65497719_66106737.avif
23,0.1733,36.819,10.1658,85.0,3.0,2.0,0.5,0.6863,2.0,2562.03,0.2782,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140000.0,https://www.mubawab-media.com/ad/8/250/064F/h/f1b8d488-2d27-4d6f-aaf0-debcd3fd2a2f_03a1fbdc-6818-4471-95b6-4662c45f9fb0_81386651.avif
23,0.092,36.8,10.1,74.0,3.0,2.0,0.5,0.3155,2.0,110184.0,0.3144,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.0,https://www.mubawab-media.com/ad/8/279/805F/h/9f9862bd-ca37-4f7c-8a04-56ef675ca05f_81714235.avif
20,0.26,35.8245,10.6346,90.0,1.0,2.0,0.5,0.517,2.0,150620.48,0.2754,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,79000.0,https://www.mubawab-media.com/ad/8/239/482F/h/Brown%20Monochrome%20Simple%20Elegant%20Interior%20Design%20Promotion%20Instagram%20Post%20%283%29_81714102.avif
1,0.3533,36.899,10.2358,49.0,2.0,2.0,0.5,0.4235,2.0,43985.0,0.3184,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211000.0,https://www.mubawab-media.com/ad/8/267/157F/h/thumb_1220645_property_xlarge_81579107.avif
20,0.3067,36.8,10.1,250.0,3.0,3.0,0.5,0.3807,2.0,110184.0,0.2778,4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/159/609F/h/1_80455417.avif
1,0.332,36.8665,10.1647,142.0,4.0,3.0,0.5,0.247,2.0,43985.0,0.3114,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,407000.0,https://www.mubawab-media.com/ad/8/164/257F/h/Copy%20of%20O16%20project%2008_80502890.avif
20,0.3067,36.8,10.1,71.0,1.0,1.0,0.5,0.3807,2.0,110184.0,0.2774,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245000.0,https://www.mubawab-media.com/ad/7/860/911F/h/WhatsApp%20Image%202023-11-07%20at%2014.34.14%20%281%29_60297147_67344707.avif
20,0.284,36.8,10.1,119.0,3.0,2.0,0.5,0.3272,2.0,110184.0,0.3353,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,340000.0,https://www.mubawab-media.com/ad/8/130/941F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80156802.avif
1,0.3533,36.899,10.2358,62.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3297,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,294380.0,https://www.mubawab-media.com/ad/8/185/332F/h/5D_80715445.avif
1,0.332,36.8665,10.1647,107.0,3.0,2.0,0.5,0.247,2.0,43985.0,0.324,4,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,321000.0,https://www.mubawab-media.com/ad/7/966/176F/h/IMG_1082_80131652.avif
1,0.332,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000.0,nan
3,0.14,36.8,10.1,128.0,3.0,3.0,0.5,0.2793,2.0,110184.0,0.3168,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/199/168F/h/thumb_1144635_property_large_80853493.avif
16,0.32,36.4561,10.7376,160.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.2774,4,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,490000.0,https://www.mubawab-media.com/ad/8/080/519F/h/11-4_80068518.avif
23,0.4,36.8769,10.3247,220.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3643,4,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1700000.0,https://www.mubawab-media.com/ad/8/226/744F/h/image_1_81141200.avif
23,0.4,36.8769,10.3247,183.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3285,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1750000.0,https://www.mubawab-media.com/ad/8/257/856F/h/image_1_81465461.avif
23,0.6867,36.819,10.1658,115.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.2992,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,918000.0,https://www.mubawab-media.com/ad/8/167/242F/h/image_1_80532530.avif
23,0.4,36.8769,10.3247,187.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3156,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,390000.0,https://www.mubawab-media.com/ad/8/245/116F/h/photo_00_81336555.avif
3,0.04,36.7293,10.3349,260.0,1.0,3.0,0.5,0.2303,2.0,114262.5,0.324,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,420000.0,https://www.mubawab-media.com/ad/8/279/508F/h/1000063513_81711069.avif
16,0.13,36.8,10.1,160.0,4.0,3.0,0.5,0.2426,2.0,110184.0,0.312,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/279/457F/h/L_5896c350-9fa0-4f8f-96f4-a57af6979615_81710803.avif
23,0.4,36.819,10.2358,208.0,1.0,1.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2200000.0,https://www.mubawab-media.com/ad/8/279/443F/h/Sans%20titre14_81710534.avif
23,0.4,36.8769,10.3247,50.0,3.0,1.0,0.5,0.8015,2.0,2562.03,0.3289,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,240000.0,https://www.mubawab-media.com/ad/8/250/758F/h/photo_0_81427523.avif
16,0.13,36.8,10.1,100.0,2.0,2.0,0.5,0.2426,2.0,110184.0,0.3184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000.0,https://www.mubawab-media.com/ad/8/053/295F/h/4d656115-d9f7-41c2-8131-be874c6146c7_79391834.avif
20,0.3067,36.8,10.1,100.0,3.0,3.0,0.5,0.3807,2.0,110184.0,0.3212,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185000.0,https://www.mubawab-media.com/ad/8/279/275F/h/photo_00_81708954.avif
23,0.4,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.2718,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,226000.0,https://www.mubawab-media.com/ad/8/279/125F/h/thumb_1233248_property_large_81707005.avif
20,0.32,36.8,10.1,67.0,2.0,1.0,0.5,0.3244,2.0,110184.0,0.3273,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,208000.0,https://www.mubawab-media.com/ad/8/279/058F/h/IMG_8817_81706385.avif
3,0.0933,36.7533,10.2283,81.0,3.0,2.0,0.5,0.2965,2.0,114262.5,0.2694,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,285000.0,https://www.mubawab-media.com/ad/8/279/009F/h/gallery_81705879.avif
23,0.4,36.8769,10.3247,232.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3148,4,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,990000.0,https://www.mubawab-media.com/ad/8/035/588F/h/22f73f0d-1a27-42f8-a375-e075054a935b_c5c73f61-cb59-4756-a01b-07ea1fc98ed0_79214009.avif
1,0.3533,36.899,10.2358,100.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2782,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,139000.0,https://www.mubawab-media.com/ad/8/043/636F/h/WhatsApp%20Image%202024-09-07%20at%2014.16.12%20%281%29_79309925.avif
16,0.32,36.4561,10.7376,120.0,2.0,1.0,0.5,0.4552,2.0,154974.0,0.2754,4,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,320000.0,https://www.mubawab-media.com/ad/8/245/854F/h/294228ab-5297-4236-90b8-49f5cf80b419_81343937.avif
20,0.3067,35.8604,10.5953,200.0,2.0,2.0,0.5,0.3642,2.0,150620.48,0.2794,4,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1500000.0,https://www.mubawab-media.com/ad/8/234/800F/h/thumb_51896_property_xlarge_81229121.avif
1,0.32,36.8665,10.1647,62.0,3.0,1.0,0.5,0.5305,2.0,43985.0,0.3228,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,210000.0,https://www.mubawab-media.com/ad/8/278/785F/h/photo_00_81703274.avif
23,0.4,36.8769,10.3247,115.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.2848,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/248/538F/h/9affc01e-d170-40ad-9ad8-65a8ca418d25_81369893.avif
20,0.284,36.8,10.1,121.0,3.0,2.0,0.5,0.3272,2.0,110184.0,0.3349,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,348000.0,https://www.mubawab-media.com/ad/8/130/942F/h/490521714_1203723311755271_2385834928280733409_n_80141114_80156829.avif
1,0.332,36.8665,10.1647,140.0,4.0,3.0,0.5,0.247,2.0,43985.0,0.3329,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,397000.0,https://www.mubawab-media.com/ad/7/966/177F/h/IMG_1024_80131696.avif
23,0.4,36.819,10.2358,115.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000.0,nan
20,0.3067,36.8,10.1,128.0,5.0,2.0,0.5,0.3807,2.0,110184.0,0.2762,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,423000.0,https://www.mubawab-media.com/ad/8/284/565F/h/Copie%20de%201_Artboard%204_81765287_81765302.avif
1,0.32,36.8665,10.1647,50.0,2.0,1.0,0.5,0.5305,2.0,43985.0,0.2742,4,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,185000.0,https://www.mubawab-media.com/ad/8/233/393F/h/WhatsApp%20Image%202025-09-01%20at%2022.25.42_81214987.avif
23,0.4,36.8769,10.3247,130.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3422,4,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,418000.0,https://www.mubawab-media.com/ad/8/106/377F/h/thumb_1033851_property_large_79908449.avif
23,0.4,36.8769,10.3247,107.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2742,4,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,380000.0,https://www.mubawab-media.com/ad/8/246/346F/h/thumb_1198530_property_xlarge_81348680.avif
23,0.4,36.8769,10.3247,145.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2738,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/242/996F/h/IMG_9377_81312003.avif
1,0.3533,36.899,10.2358,155.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.2694,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,310000.0,https://www.mubawab-media.com/ad/8/271/222F/h/gallery_81621555.avif
3,0.0933,36.7533,10.2283,109.0,3.0,2.0,0.5,0.2965,2.0,114262.5,0.2694,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/8/278/623F/h/gallery_81701432.avif
20,0.26,35.8245,10.6346,181.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.3487,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,566500.0,https://www.mubawab-media.com/ad/7/880/999F/h/thumb_721831_property_xlarge_70230517.avif
20,0.1333,36.8,10.1,50.0,3.0,2.0,0.5,0.2413,2.0,110184.0,0.2762,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,175000.0,https://www.mubawab-media.com/ad/8/273/907F/h/Picture-86519418-1-watermark_81650117.avif
20,0.3333,35.8245,10.6346,110.0,3.0,2.0,0.5,0.2902,2.0,150620.48,0.3168,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255000.0,https://www.mubawab-media.com/ad/8/125/876F/h/Picture-85845544-7-watermark_80106359.avif
20,0.3067,36.8,10.1,107.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.2774,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,345050.0,https://www.mubawab-media.com/ad/8/211/153F/h/Picture-86198359-3-watermark_80976548.avif
23,0.6867,36.819,10.1658,327.0,5.0,4.0,0.5,0.5524,2.0,2562.03,0.3666,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1889000.0,https://www.mubawab-media.com/ad/8/227/665F/h/thumb_1175498_property_large_81152171.avif
20,0.3067,35.8604,10.5953,65.0,2.0,2.0,0.5,0.3642,2.0,150620.48,0.2766,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159000.0,https://www.mubawab-media.com/ad/8/269/966F/h/1765364536185_81608322.avif
16,0.32,36.4561,10.7376,77.0,1.0,1.0,0.5,0.4552,2.0,154974.0,0.3419,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,320000.0,https://www.mubawab-media.com/ad/8/025/772F/h/462648962_1318506585995815_4162690503350772912_n-ink_79116945.avif
